1511, 1493, 1749, 1877
1511, 1493, 1846, 1877
1511, 1595, 1659, 1877
1511, 1595, 1749, 1877
1511, 1659, 1846, 1877
559, 729, 888, 919
888, 729, 919, 1030
888, 729, 1030, 1078
559, 729, 795, 888
722, 757, 713, 729
722, 713, 729, 754
559, 494, 722, 729
722, 757, 494, 729
757, 494, 713, 729
1370, 1158, 1298, 1345
1345, 1147, 1158, 1298
1370, 1298, 1345, 1508
1345, 1147, 1298, 1508
1370, 1158, 1298, 1346
1147, 1298, 1413, 1508
1158, 804, 1298, 1346
550, 545, 188, 209
898, 685, 704, 866
898, 704, 798, 866
685, 575, 704, 866
1263, 1163, 1361, 1414
1171, 985, 1143, 1163
1171, 1143, 1163, 1263
1263, 1143, 1163, 1361
1171, 946, 985, 1163
357, 84, 85, 339
559, 390, 606, 339
559, 339, 357, 494
559, 606, 339, 494
339, 59, 71, 84
339, 59, 84, 85
754, 869, 965, 1018
559, 390, 606, 631
559, 606, 494, 631
559, 390, 631, 650
559, 631, 650, 795
559, 631, 729, 795
559, 494, 631, 729
390, 606, 339, 631
606, 339, 494, 631
473, 533, 46, 665
355, 852, 937, 990
355, 834, 852, 990
355, 852, 937, 846
355, 589, 846, 852
937, 1040, 852, 990
990, 834, 852, 1040
834, 852, 1008, 1040
852, 676, 837, 1023
937, 1067, 846, 990
937, 1040, 990, 1067
937, 1067, 846, 852
937, 1040, 852, 1067
1145, 969, 1214, 1290
1290, 969, 1018, 1214
1284, 1221, 1442, 1494
1494, 1221, 1289, 1442
1284, 1108, 1221, 1442
1108, 1221, 1289, 1442
1442, 1719, 1289, 1527
399, 114, 489, 549
399, 489, 549, 697
399, 114, 390, 489
399, 390, 489, 697
697, 489, 549, 762
697, 390, 489, 650
697, 489, 650, 762
549, 489, 762, 804
652, 859, 842, 985
949, 859, 842, 985
652, 720, 842, 985
652, 550, 859, 842
949, 550, 859, 842
949, 842, 985, 1143
985, 720, 842, 946
985, 842, 1143, 1163
1143, 677, 842, 1163
985, 842, 946, 1163
1407, 1568, 1645, 1689
1407, 1568, 1312, 1645
1407, 1568, 1312, 1689
1568, 1645, 1666, 1689
1568, 1666, 1689, 1818
1568, 1822, 1645, 1666
566, 223, 406, 436
406, 209, 223, 436
566, 406, 436, 550
406, 209, 436, 550
566, 223, 436, 465
465, 223, 236, 436
436, 209, 223, 236
436, 209, 236, 370
652, 188, 405, 544
544, 157, 188, 405
652, 405, 544, 720
652, 188, 405, 550
550, 545, 188, 405
550, 545, 209, 405
545, 188, 209, 405
652, 653, 405, 550
405, 143, 157, 174
405, 157, 174, 188
405, 188, 192, 209
405, 181, 174, 192
405, 341, 174, 188
405, 341, 174, 192
405, 341, 188, 192
685, 465, 566, 663
685, 465, 575, 663
685, 575, 663, 866
566, 436, 465, 663
1490, 1263, 1414, 1430
1490, 1263, 1346, 1430
1370, 1490, 1509, 1633
1490, 1509, 1633, 1679
1370, 1508, 1509, 1633
1370, 1346, 1490, 1509
1370, 1298, 1508, 1509
1370, 1298, 1346, 1509
1490, 1346, 1430, 1509
1509, 1633, 1679, 1808
1509, 1679, 1803, 1808
1154, 1143, 1361, 1473
1154, 1361, 1473, 1511
1361, 1473, 1511, 1659
481, 46, 608, 665
1312, 1413, 1529, 1689
1413, 1529, 1658, 1689
1312, 1529, 1568, 1689
1568, 1529, 1689, 1818
1529, 1658, 1689, 1818
1171, 945, 1148, 1263
1263, 945, 1148, 1346
1171, 945, 946, 1148
1346, 804, 945, 1148
1171, 1148, 1163, 1263
1171, 946, 1148, 1163
1263, 1148, 1414, 1430
1263, 1148, 1346, 1430
1312, 1030, 1078, 1141
1312, 1078, 1141, 1413
1312, 1141, 1413, 1529
1312, 1141, 1568, 1529
798, 704, 866, 872
1128, 771, 802, 952
570, 599, 654, 802
599, 761, 453, 802
599, 761, 654, 802
599, 453, 802, 766
802, 654, 761, 771
802, 761, 766, 771
802, 766, 771, 952
802, 453, 761, 766
1128, 771, 1117, 1276
1276, 771, 1117, 1277
549, 660, 804, 945
549, 489, 660, 804
156, 125, 148, 434
156, 148, 165, 434
156, 125, 379, 434
156, 379, 434, 603
434, 125, 139, 148
549, 335, 114, 346
549, 346, 544, 720
549, 114, 346, 489
544, 157, 346, 405
544, 346, 405, 720
405, 143, 157, 346
549, 346, 489, 660
346, 114, 123, 143
346, 123, 136, 143
346, 135, 136, 151
346, 135, 151, 347
346, 136, 143, 151
346, 151, 166, 347
346, 104, 135, 136
346, 335, 114, 143
740, 949, 987, 1082
1082, 949, 987, 1154
740, 550, 949, 987
949, 987, 1143, 1154
949, 550, 842, 987
949, 842, 987, 1143
1143, 677, 842, 987
492, 292, 297, 318
492, 309, 318, 500
571, 688, 699, 812
699, 688, 709, 812
990, 1331, 1040, 1404
990, 1067, 1404, 1331
990, 1331, 1040, 1067
598, 671, 798, 878
598, 538, 671, 798
598, 570, 671, 878
909, 977, 999, 1258
564, 437, 589, 705
437, 280, 293, 397
355, 589, 636, 852
852, 636, 837, 676
636, 672, 505, 676
1425, 1650, 1701, 1752
1650, 1701, 1752, 1766
1650, 1752, 1766, 1865
1310, 969, 1140, 1236
969, 869, 918, 1236
969, 918, 1140, 1236
1310, 1443, 969, 1236
1290, 1443, 969, 1236
1290, 969, 1018, 1236
969, 869, 1018, 1236
1236, 869, 918, 1296
1236, 918, 1140, 1296
1236, 1140, 1296, 1652
1236, 1303, 869, 1296
1312, 1290, 1344, 1645
1312, 1344, 1568, 1645
1312, 1141, 1290, 1344
1312, 1141, 1568, 1344
1568, 1141, 1344, 1529
1344, 1631, 1369, 1666
1603, 1202, 1550, 1701
1550, 1202, 1416, 1737
1550, 1202, 1701, 1737
1301, 1028, 1202, 1306
1301, 1202, 1306, 1550
1550, 1202, 1306, 1416
1603, 1202, 1425, 1701
1202, 1416, 1694, 1737
1202, 1681, 1694, 1856
1202, 1681, 1701, 1856
1202, 1694, 1737, 1856
1202, 1701, 1737, 1856
1313, 1406, 1184, 1469
798, 538, 560, 704
798, 560, 704, 872
798, 538, 560, 671
1414, 1163, 1361, 1377
1361, 1143, 1163, 1377
1143, 677, 1163, 1377
1361, 1377, 1473, 1659
1361, 1143, 1377, 1473
1143, 677, 1377, 1473
945, 946, 1047, 1148
945, 804, 1047, 1148
713, 708, 494, 729
494, 631, 708, 729
376, 28, 32, 356
376, 356, 439, 612
376, 9, 28, 356
376, 9, 356, 439
376, 22, 32, 356
767, 848, 882, 958
767, 608, 848, 882
598, 514, 538, 671
598, 514, 570, 671
514, 289, 292, 467
481, 47, 46, 428
376, 9, 428, 28
376, 9, 428, 439
428, 28, 46, 439
428, 9, 28, 439
428, 47, 28, 46
1179, 1373, 1538, 1450
1450, 1511, 1493, 1538
1511, 1493, 1538, 1738
1450, 1340, 1493, 1538
1179, 1373, 1538, 1340
1450, 1373, 1538, 1340
465, 223, 236, 332
332, 223, 236, 240
332, 223, 239, 240
332, 236, 240, 257
332, 239, 240, 257
332, 260, 239, 257
946, 842, 1033, 1163
1163, 677, 842, 1033
946, 1033, 1148, 1163
946, 1033, 1047, 1148
1290, 1018, 1214, 1347
1568, 1822, 1347, 1645
1568, 1822, 1347, 1666
1290, 1018, 1236, 1347
1018, 869, 1347, 1236
1236, 1303, 1296, 1347
1236, 1296, 1347, 1652
1290, 1344, 1347, 1645
1290, 1214, 1344, 1347
1568, 1347, 1344, 1645
1568, 1347, 1344, 1666
1344, 1631, 1347, 1369
1344, 1631, 1347, 1666
1347, 1631, 1652, 1785
1347, 1631, 1666, 1822
1347, 1631, 1785, 1822
1347, 1296, 1303, 1652
1347, 1303, 1631, 1369
1347, 1303, 1631, 1652
1347, 1645, 1785, 1822
437, 280, 383, 268
437, 280, 383, 293
383, 268, 275, 293
383, 280, 268, 293
1258, 1246, 1416, 1608
1258, 1232, 1246, 1416
1258, 977, 1232, 1246
1258, 977, 999, 1246
878, 902, 798, 1133
798, 872, 902, 1133
878, 902, 671, 798
878, 902, 671, 1133
798, 560, 872, 902
798, 560, 671, 902
589, 639, 705, 846
589, 639, 846, 852
589, 437, 639, 705
589, 636, 639, 852
852, 636, 639, 676
636, 672, 505, 639
636, 672, 639, 676
639, 397, 505, 672
332, 239, 375, 260
332, 260, 257, 375
375, 257, 260, 288
1313, 1055, 1406, 1184
1450, 1539, 1249, 1493
1648, 1496, 1720, 1814
1648, 1496, 1608, 1814
1608, 1496, 1814, 1837
1496, 1661, 1720, 1792
1496, 1720, 1792, 1837
1496, 1720, 1814, 1837
355, 284, 297, 401
355, 297, 401, 492
492, 318, 401, 297
492, 318, 401, 309
492, 309, 401, 500
492, 401, 500, 423
401, 284, 297, 306
401, 284, 302, 306
401, 297, 306, 309
401, 302, 306, 351
401, 306, 309, 351
401, 280, 302, 351
401, 351, 309, 423
401, 318, 297, 309
401, 500, 309, 423
1630, 1368, 1493, 1597
1630, 1493, 1597, 1712
1030, 886, 1078, 729
1030, 886, 1078, 1141
1078, 886, 729, 1141
466, 208, 226, 229
466, 226, 229, 234
466, 226, 234, 245
665, 46, 533, 681
665, 46, 608, 681
665, 608, 681, 882
1490, 1414, 1569, 1679
1414, 1569, 1679, 1700
1490, 1414, 1430, 1569
1490, 1509, 1569, 1679
1490, 1430, 1509, 1569
1509, 1569, 1679, 1803
1569, 1679, 1700, 1731
1569, 1679, 1731, 1796
1569, 1679, 1796, 1803
549, 614, 720, 946
549, 614, 945, 946
549, 614, 660, 945
549, 346, 614, 720
549, 346, 614, 660
346, 166, 614, 347
346, 516, 347, 614
945, 614, 946, 1047
945, 660, 1047, 614
614, 347, 516, 572
550, 716, 842, 987
842, 677, 716, 987
987, 677, 716, 792
762, 489, 738, 804
812, 688, 709, 1006
1608, 1416, 1649, 1804
1608, 1649, 1804, 1837
1608, 1246, 1416, 1649
1608, 1496, 1649, 1837
1608, 1246, 1496, 1649
1496, 1649, 1792, 1837
1649, 1416, 1804, 1848
1649, 1672, 1792, 1848
1649, 1792, 1837, 1848
1649, 1804, 1837, 1848
1649, 1732, 1416, 1672
1649, 1732, 1416, 1848
1649, 1732, 1672, 1848
795, 650, 731, 762
762, 489, 650, 731
762, 489, 731, 738
852, 837, 1077, 1023
1040, 852, 1067, 1077
1040, 1077, 1250, 1331
1040, 1067, 1077, 1331
1067, 1077, 1242, 1331
1331, 1077, 1242, 1308
1331, 1077, 1250, 1308
1508, 1500, 1298, 1413
1414, 1361, 1558, 1700
1361, 1558, 1659, 1700
1414, 1361, 1377, 1558
1361, 1377, 1558, 1659
1414, 1558, 1569, 1700
1569, 1558, 1700, 1731
1558, 1659, 1700, 1731
1346, 804, 1298, 1351
1346, 1298, 1351, 1509
1346, 1351, 1430, 1509
1346, 804, 1148, 1351
1346, 1148, 1351, 1430
1430, 1351, 1509, 1569
1573, 1610, 1724, 1847
1610, 1724, 1835, 1857
1610, 1724, 1847, 1857
1425, 1482, 1650, 1701
1425, 1444, 1482, 1650
1650, 1482, 1701, 1766
1425, 1202, 1482, 1701
1202, 1482, 1681, 1701
1202, 1465, 1482, 1681
1482, 1465, 1681, 1766
1482, 1681, 1701, 1766
660, 939, 614, 1047
550, 209, 436, 511
436, 209, 370, 511
1508, 1756, 1460, 1633
1508, 1646, 1756, 1460
1508, 1413, 1460, 1646
1413, 1460, 1646, 1655
1508, 1460, 1509, 1633
1508, 1298, 1460, 1509
1509, 1460, 1633, 1808
1508, 1500, 1413, 1460
1413, 1460, 1500, 1655
1508, 1500, 1298, 1460
1298, 1297, 1460, 1500
1298, 1351, 1460, 1509
1298, 1297, 1351, 1460
1460, 1655, 1676, 1808
1460, 1646, 1756, 1819
1460, 1756, 1633, 1808
1460, 1819, 1646, 1655
1460, 1819, 1655, 1756
1460, 1655, 1756, 1808
1477, 1327, 1762, 1828
1335, 1313, 1327, 1477
1327, 1762, 1771, 1909
1327, 1762, 1828, 1909
1327, 1771, 1855, 1909
882, 1113, 958, 968
882, 848, 958, 968
1413, 1215, 1655, 1658
1413, 1215, 1529, 1658
1078, 1141, 1215, 1413
1078, 729, 1141, 1215
1413, 1141, 1215, 1529
1413, 1215, 1500, 1655
1413, 1215, 1298, 1500
1298, 1215, 1297, 1500
1215, 1654, 1655, 1658
434, 148, 380, 139
434, 148, 380, 165
380, 139, 150, 165
380, 148, 139, 165
380, 163, 150, 165
1018, 869, 965, 1118
1236, 1118, 869, 1303
1214, 1141, 1118, 1344
1141, 1118, 1344, 1369
1018, 869, 1347, 1118
1018, 1118, 1214, 1347
1236, 869, 1347, 1118
1236, 1118, 1303, 1347
1214, 1118, 1344, 1347
1344, 1118, 1347, 1369
1347, 1118, 1303, 1369
1141, 886, 1118, 1369
886, 926, 1118, 965
886, 926, 1118, 1369
1118, 1303, 869, 1369
1163, 677, 1225, 1377
1377, 677, 1225, 1353
1163, 677, 1033, 1225
852, 676, 942, 1023
846, 852, 942, 1067
846, 639, 852, 942
852, 639, 676, 942
639, 672, 676, 942
639, 672, 867, 942
852, 942, 1023, 1077
852, 942, 1067, 1077
1067, 942, 1077, 1242
1077, 942, 1023, 1242
942, 672, 676, 1023
942, 672, 867, 1242
942, 672, 1023, 1242
1133, 872, 902, 1288
671, 1288, 902, 1175
902, 1050, 1175, 1288
872, 902, 1249, 1288
1288, 1050, 1493, 1175
1450, 1539, 1366, 1493
1450, 1340, 1366, 1493
1450, 1340, 1366, 1373
1373, 1307, 1340, 1366
1450, 1539, 1249, 1366
1450, 1249, 1366, 1373
1373, 1249, 1307, 1366
866, 1249, 1307, 1366
1263, 1421, 1163, 1414
1263, 1421, 1148, 1414
1263, 1421, 1148, 1163
1414, 1148, 1421, 1430
1414, 1163, 1377, 1421
1414, 1421, 1430, 1569
1414, 1377, 1421, 1558
1377, 1353, 1421, 1558
1414, 1421, 1558, 1569
1569, 1421, 1731, 1558
1558, 1287, 1353, 1421
1163, 1148, 1225, 1421
1163, 1225, 1377, 1421
1377, 1225, 1353, 1421
1225, 1287, 1353, 1421
405, 143, 346, 470
346, 143, 151, 470
346, 151, 166, 470
346, 470, 614, 166
1313, 1406, 1400, 1469
1469, 1406, 1184, 1400
1313, 1055, 1406, 1400
1406, 1055, 1184, 1400
804, 1047, 1130, 1148
804, 1130, 1298, 1351
804, 1130, 1148, 1351
1298, 1297, 1351, 1130
1179, 677, 1259, 1538
1179, 1259, 1340, 1538
1340, 1259, 1307, 1366
1259, 677, 792, 1054
550, 716, 745, 987
987, 716, 745, 792
716, 547, 745, 792
550, 511, 716, 745
716, 511, 547, 745
1163, 1193, 1033, 1148
1163, 1193, 1148, 1225
1163, 1193, 1033, 1225
570, 292, 600, 654
570, 292, 514, 600
570, 514, 600, 671
514, 292, 467, 600
600, 292, 467, 556
600, 292, 556, 654
600, 467, 556, 675
600, 556, 654, 771
600, 556, 675, 771
1148, 1047, 1130, 1186
1148, 1130, 1186, 1351
465, 236, 332, 400
332, 236, 257, 400
332, 257, 375, 400
375, 257, 288, 400
882, 608, 817, 848
882, 608, 681, 817
882, 817, 848, 968
882, 681, 817, 968
681, 817, 1057, 968
530, 10, 46, 439
704, 522, 538, 575
704, 522, 575, 866
575, 522, 663, 866
704, 522, 866, 872
704, 522, 538, 560
704, 522, 560, 872
538, 375, 522, 575
538, 375, 522, 560
560, 288, 375, 522
575, 400, 522, 663
575, 375, 400, 522
375, 288, 400, 522
660, 694, 939, 614
1246, 1416, 1502, 1649
1246, 1496, 1502, 1649
1649, 1416, 1502, 1672
571, 476, 531, 688
531, 208, 476, 205
476, 206, 385, 563
476, 385, 563, 632
476, 374, 206, 385
804, 340, 489, 660
489, 114, 340, 346
489, 340, 346, 660
346, 114, 123, 340
346, 136, 340, 104
346, 136, 340, 123
346, 104, 135, 340
660, 340, 346, 614
804, 340, 489, 738
804, 340, 660, 694
660, 340, 614, 694
340, 104, 110, 123
340, 110, 114, 123
340, 136, 104, 123
866, 522, 663, 769
663, 400, 522, 769
1148, 1033, 1122, 1193
1148, 1193, 1122, 1225
1430, 1148, 1300, 1351
1430, 1300, 1351, 1569
1430, 1148, 1300, 1421
1430, 1300, 1421, 1569
1148, 1225, 1300, 1421
1225, 1287, 1300, 1421
1421, 1287, 1300, 1531
1225, 1193, 1300, 1287
1148, 1186, 1300, 1351
1148, 1122, 1225, 1300
1225, 1122, 1193, 1300
1193, 1300, 1122, 1287
1148, 1122, 1186, 1300
1186, 1009, 1122, 1300
1122, 1009, 1287, 1300
339, 94, 71, 440
390, 440, 489, 650
650, 440, 489, 731
489, 440, 731, 738
489, 340, 440, 738
866, 872, 1019, 1249
866, 1019, 1249, 1366
1249, 1019, 1366, 1539
866, 522, 872, 1019
466, 234, 245, 382
466, 254, 245, 382
382, 234, 245, 252
382, 245, 252, 265
382, 245, 254, 265
550, 209, 405, 493
550, 493, 842, 716
716, 493, 792, 547
716, 493, 792, 677
550, 209, 493, 511
550, 493, 511, 716
716, 493, 511, 547
493, 547, 562, 495
493, 547, 562, 677
493, 792, 547, 677
465, 236, 436, 548
436, 236, 370, 548
465, 548, 575, 663
465, 436, 548, 663
436, 370, 511, 548
436, 511, 663, 548
511, 547, 548, 745
745, 547, 548, 792
465, 236, 400, 548
465, 548, 575, 400
575, 548, 400, 663
400, 236, 273, 548
745, 769, 548, 792
663, 400, 548, 769
769, 548, 792, 796
1509, 1547, 1569, 1803
1569, 1547, 1796, 1803
1509, 1351, 1547, 1569
1569, 1300, 1351, 1547
1547, 1634, 1796, 1803
531, 205, 208, 338
466, 208, 226, 338
531, 205, 338, 476
693, 466, 338, 581
338, 205, 206, 225
338, 205, 208, 226
338, 205, 225, 226
338, 225, 226, 235
405, 184, 196, 211
405, 192, 211, 196
405, 192, 211, 209
405, 209, 211, 493
511, 211, 209, 493
211, 184, 196, 210
211, 196, 209, 210
211, 192, 196, 209
872, 560, 706, 902
872, 706, 902, 1249
872, 522, 560, 706
872, 706, 1019, 1249
872, 522, 706, 1019
437, 293, 397, 431
569, 383, 431, 437
437, 293, 383, 431
437, 431, 639, 397
431, 293, 307, 397
431, 307, 397, 443
1215, 1285, 1369, 1654
1141, 1326, 1215, 1369
1215, 1326, 1285, 1369
1285, 1326, 1412, 1369
866, 1096, 1307, 1366
1307, 1096, 1259, 1366
1259, 792, 1054, 1096
866, 663, 1096, 769
769, 792, 796, 1096
866, 1019, 1096, 1366
1096, 792, 796, 1054
693, 338, 531, 618
693, 338, 581, 618
1511, 1542, 677, 1538
1538, 1259, 1542, 677
1509, 1601, 1803, 1808
1509, 1460, 1601, 1808
1509, 1351, 1460, 1601
1460, 1601, 1676, 1808
1509, 1547, 1601, 1803
1509, 1351, 1547, 1601
1547, 1601, 1634, 1803
1601, 1634, 1641, 1808
1601, 1634, 1803, 1808
1601, 1641, 1676, 1808
671, 752, 771, 1175
671, 752, 902, 1175
671, 560, 752, 902
902, 752, 1050, 1175
671, 600, 752, 771
600, 675, 752, 771
560, 706, 752, 902
752, 454, 675, 771
752, 454, 771, 1050
752, 771, 1050, 1175
1297, 1386, 1351, 1460
1297, 1386, 1130, 1351
1297, 1386, 1130, 1460
493, 184, 482, 495
493, 482, 495, 562
405, 211, 482, 184
405, 211, 482, 493
493, 211, 482, 184
482, 166, 184, 495
482, 166, 495, 562
1125, 1034, 1084, 1464
1569, 1667, 1614, 1796
1569, 1300, 1421, 1614
1421, 1300, 1531, 1614
1569, 1547, 1614, 1796
1569, 1300, 1547, 1614
1300, 1531, 1547, 1614
1547, 1614, 1634, 1531
1547, 1614, 1634, 1796
1614, 1634, 1531, 1796
1614, 1667, 1531, 1796
945, 920, 660, 804
945, 920, 804, 1047
945, 660, 1047, 920
660, 939, 920, 1047
804, 920, 1047, 1130
1047, 920, 1130, 1186
804, 660, 694, 920
660, 694, 939, 920
614, 694, 939, 920
920, 516, 578, 935
920, 516, 935, 1009
466, 226, 245, 430
466, 254, 245, 430
466, 254, 382, 430
466, 382, 430, 581
466, 226, 338, 430
338, 226, 235, 430
430, 226, 235, 245
430, 235, 245, 254
434, 139, 380, 442
380, 139, 150, 442
380, 150, 161, 442
442, 119, 139, 150
442, 119, 150, 161
442, 119, 161, 490
1469, 1184, 1389, 1457
1389, 1457, 1489, 1644
1469, 1389, 1457, 1610
1389, 1457, 1610, 1644
1610, 1457, 1644, 1835
1610, 1457, 1835, 1857
1469, 1184, 1400, 1457
1184, 1283, 1400, 1457
1283, 1323, 1025, 1457
1283, 1309, 1025, 1457
1457, 1489, 1644, 1653
1457, 1644, 1653, 1835
1457, 1821, 1835, 1857
1457, 1323, 1025, 1489
531, 338, 476, 622
531, 338, 618, 622
338, 486, 618, 622
618, 486, 580, 622
622, 486, 563, 695
622, 486, 580, 695
1482, 1281, 1465, 1766
1202, 1416, 1549, 1694
1202, 1416, 1463, 1549
1463, 1125, 1416, 1549
1125, 1034, 1464, 1549
1549, 1034, 1464, 1602
1549, 1416, 1732, 1765
1549, 1464, 1602, 1765
1549, 1464, 1694, 1765
1549, 1602, 1732, 1765
1549, 1726, 1416, 1694
1549, 1726, 1416, 1765
1549, 1726, 1694, 1765
1184, 1055, 1057, 1129
1184, 968, 1057, 1129
1184, 1055, 1129, 1400
1184, 968, 1129, 1283
968, 1025, 1129, 1283
1184, 1283, 1400, 1129
1283, 1309, 1025, 1129
1129, 1036, 1025, 1309
1259, 677, 1054, 1423
1259, 1096, 1423, 1054
1538, 1259, 1542, 1423
1259, 1542, 677, 1423
1423, 677, 1054, 1272
1496, 1270, 1486, 1661
614, 516, 572, 715
614, 694, 715, 920
694, 578, 715, 920
920, 516, 578, 715
920, 516, 715, 1009
715, 516, 572, 1009
466, 537, 338, 581
581, 537, 580, 618
581, 338, 537, 618
466, 537, 430, 581
466, 537, 338, 430
1500, 1460, 1580, 1655
1460, 1580, 1655, 1676
1500, 1215, 1580, 1655
1215, 1580, 1654, 1655
1580, 1654, 1655, 1843
1580, 1655, 1676, 1843
476, 206, 507, 563
476, 205, 507, 206
476, 205, 507, 338
338, 206, 486, 507
338, 205, 507, 206
476, 507, 563, 622
476, 338, 507, 622
338, 486, 507, 622
622, 486, 507, 563
507, 206, 486, 563
400, 732, 273, 548
769, 732, 548, 796
548, 555, 732, 273
548, 555, 732, 796
732, 555, 273, 796
1351, 1130, 1186, 1229
1351, 1186, 1229, 1300
1186, 1009, 1229, 1300
1300, 1229, 1287, 1009
1300, 1229, 1287, 1531
1351, 1229, 1300, 1547
1300, 1229, 1531, 1547
1351, 1130, 1229, 1386
1130, 920, 1186, 1229
1186, 920, 1009, 1229
1229, 1009, 1305, 1453
1229, 1009, 1453, 1531
1229, 1287, 1009, 1531
1125, 1084, 1187, 1464
1202, 1187, 1463, 1549
1463, 1125, 1187, 1549
1125, 1187, 1464, 1549
346, 135, 347, 524
346, 516, 347, 524
346, 516, 524, 614
346, 135, 340, 524
346, 340, 524, 614
614, 340, 524, 694
694, 340, 524, 578
614, 516, 524, 715
614, 524, 694, 715
694, 524, 578, 715
715, 516, 524, 578
524, 112, 131, 135
524, 112, 131, 516
524, 112, 516, 578
524, 131, 135, 347
524, 131, 347, 516
400, 236, 257, 271
400, 257, 271, 288
400, 271, 288, 522
271, 236, 257, 264
271, 257, 264, 285
271, 257, 285, 288
1202, 1330, 1681, 1694
1202, 1465, 1330, 1681
1202, 1465, 1330, 1482
1482, 1281, 1330, 1465
1202, 1330, 1549, 1694
1549, 1330, 1464, 1694
1202, 1187, 1330, 1549
1549, 1187, 1330, 1464
1187, 1354, 1330, 1464
1330, 1354, 1464, 1782
1330, 1354, 1465, 1782
1330, 1464, 1694, 1782
1330, 1465, 1681, 1782
1330, 1681, 1694, 1782
866, 522, 741, 769
400, 522, 741, 769
866, 522, 741, 1019
400, 548, 741, 769
866, 741, 769, 1096
769, 741, 796, 1096
866, 741, 1019, 1096
400, 732, 273, 741
769, 732, 741, 796
400, 732, 548, 741
769, 548, 741, 732
732, 273, 741, 796
902, 964, 1050, 1288
902, 964, 1249, 1288
902, 706, 964, 1249
1249, 964, 1019, 706
902, 752, 964, 1050
902, 706, 752, 964
752, 454, 964, 1050
964, 454, 930, 1050
1569, 1607, 1731, 1796
1569, 1667, 1607, 1796
1558, 1287, 1353, 1607
1558, 1662, 1607, 1731
1569, 1421, 1731, 1607
1558, 1287, 1421, 1607
1558, 1421, 1731, 1607
1421, 1287, 1531, 1607
1569, 1667, 1607, 1614
1569, 1421, 1607, 1614
1421, 1531, 1607, 1614
1614, 1667, 1531, 1607
1607, 1287, 1531, 1667
1607, 1662, 1667, 1796
1607, 1662, 1731, 1796
1607, 1353, 1287, 1662
1607, 1287, 1662, 1591
1607, 1591, 1287, 1667
1607, 1591, 1662, 1667
1547, 1448, 1531, 1634
1351, 1448, 1547, 1601
1547, 1448, 1601, 1634
1601, 1448, 1634, 1641
1351, 1229, 1448, 1547
1547, 1229, 1448, 1531
1351, 1386, 1448, 1229
1229, 1448, 1453, 1531
1229, 1305, 1448, 1453
1448, 1453, 1531, 1634
1448, 1453, 1634, 1641
340, 104, 135, 421
340, 135, 421, 524
340, 421, 524, 578
524, 112, 135, 421
524, 112, 421, 578
421, 104, 112, 135
1542, 677, 1423, 1615
1423, 677, 1272, 1615
1615, 677, 1272, 1512
1615, 677, 1512, 1548
1615, 1272, 1512, 1764
1615, 1512, 1548, 1764
1615, 1548, 1764, 1772
1615, 1764, 1772, 1809
1615, 1353, 677, 1548
1615, 1272, 1809, 1745
1615, 1745, 1272, 1764
1615, 1745, 1764, 1809
1496, 1576, 1661, 1792
1496, 1486, 1576, 1661
1486, 1436, 1576, 1661
1576, 1436, 1612, 1661
1576, 1612, 1661, 1725
1576, 1661, 1725, 1792
804, 738, 793, 1130
804, 340, 738, 793
804, 340, 694, 793
694, 340, 578, 793
738, 340, 440, 793
340, 440, 578, 793
804, 793, 920, 1130
804, 694, 793, 920
694, 578, 793, 920
920, 578, 793, 935
920, 793, 935, 1009
793, 578, 597, 955
793, 578, 935, 955
793, 597, 954, 955
793, 935, 955, 1009
400, 236, 273, 448
400, 236, 271, 448
400, 271, 448, 522
271, 236, 264, 448
1249, 1455, 1493, 1539
1249, 1019, 1455, 1539
1249, 964, 1455, 1493
511, 209, 370, 371
511, 370, 371, 548
511, 371, 547, 548
548, 236, 273, 371
548, 236, 370, 371
548, 273, 371, 555
548, 371, 547, 555
371, 209, 236, 370
371, 230, 233, 273
371, 230, 273, 555
371, 233, 236, 273
1496, 1621, 1649, 1792
1649, 1621, 1672, 1792
1496, 1502, 1621, 1649
1649, 1502, 1621, 1672
1496, 1576, 1621, 1792
1496, 1502, 1576, 1621
1576, 1621, 1725, 1792
1576, 1612, 1621, 1328
1576, 1612, 1621, 1725
1621, 1672, 1725, 1792
1621, 1612, 1328, 1725
581, 382, 430, 541
382, 254, 430, 541
581, 430, 537, 541
430, 254, 537, 541
1285, 1369, 1579, 1412
1285, 1369, 1579, 1654
1579, 1369, 1412, 1654
1579, 1412, 1654, 1540
522, 706, 972, 1019
522, 741, 972, 1019
1249, 964, 1019, 972
1019, 964, 706, 972
1249, 972, 1019, 1455
1249, 972, 964, 1455
1205, 1070, 1073, 1471
1205, 1070, 1436, 1471
1130, 1185, 1229, 1386
1130, 920, 1185, 1229
920, 1009, 1185, 1229
1229, 1009, 1185, 1305
920, 793, 1009, 1185
793, 954, 955, 1185
793, 955, 1009, 1185
1185, 955, 1009, 1305
1351, 1460, 1495, 1601
1460, 1495, 1601, 1676
1601, 1495, 1641, 1676
1351, 1386, 1460, 1495
1460, 1495, 1580, 1676
1351, 1448, 1495, 1601
1601, 1448, 1495, 1641
1351, 1386, 1448, 1495
1386, 1448, 1229, 1495
1229, 1305, 1448, 1495
1448, 1453, 1495, 1641
1448, 1305, 1453, 1495
1386, 1185, 1229, 1495
1229, 1185, 1305, 1495
1495, 1305, 1453, 1470
1495, 1453, 1470, 1641
1495, 1470, 1516, 1735
